signal,gamma,is_short,lb,hz,th,move_ratio,mr_grade,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02,recommended_tp,recommended_sl,best_tp,best_sl,best_expected,best_p_tp,best_p_sl
G-做空,negative,True,15,15,0.002,70-100%,★★★推荐,距HedgeWall,medium,15,0.0010875419016915771,-0.0007950501045647402,1.3678910240342212,0.13333333333333333,0.06666666666666667,0.0010875419016915771,0.0011030421703658577,0.003,0.002,2.4076340198227978e-05,0.13333333333333333,0.06666666666666667
G-做空,negative,True,15,15,0.002,70-100%,★★★推荐,距HedgeWall,far,87,0.001297256392816492,-0.0010366023690303275,1.2514503454492283,0.28735632183908044,0.3448275862068966,0.001297256392816492,0.003925503976923869,0.003,0.002,5.521355595286136e-05,0.034482758620689655,0.3333333333333333
G-做空,negative,True,15,15,0.002,>100%,★★★推荐,距Support,near,71,0.0012125268429132349,-0.0012923435454703608,0.9382387888755417,0.36619718309859156,0.22535211267605634,0.0012125268429132349,0.0019012349966233033,0.0025,0.003,0.0002743453080959804,0.28169014084507044,0.04225352112676056
G-做空,negative,True,15,15,0.002,>100%,★★★推荐,距Support,medium,146,0.0013470902411089093,-0.0010522987201787618,1.2801405297538222,0.3150684931506849,0.2876712328767123,0.0013470902411089093,0.002271087283617822,0.003,0.0025,0.0002580972495545334,0.2054794520547945,0.1780821917808219
G-做空,negative,True,15,15,0.002,>100%,★★★推荐,距Support,far,165,0.0018421524159000424,-0.0012407936358056534,1.4846565639449978,0.4484848484848485,0.3090909090909091,0.0018421524159000424,0.0022470232540778893,0.003,0.003,0.0006809602311386359,0.30303030303030304,0.08484848484848485
G-做空,negative,True,15,15,0.002,>100%,★★★推荐,距HedgeWall,near,16,0.00488440973862697,-0.0008508564319844715,5.740580378801335,0.9375,0.0625,0.00488440973862697,0.0015871776748683877,0.003,0.002,0.0027085990770948564,0.6875,0.0
G-做空,negative,True,15,15,0.002,>100%,★★★推荐,距HedgeWall,medium,67,0.00145279254817093,-0.0008260761235821313,1.7586666733220118,0.3880597014925373,0.23880597014925373,0.00145279254817093,0.0019771411947364995,0.003,0.003,0.000635855285072659,0.22388059701492538,0.014925373134328358
G-做空,negative,True,15,15,0.002,>100%,★★★推荐,距HedgeWall,far,299,0.0013863376949301272,-0.00130787023020943,1.0599963688355627,0.3511705685618729,0.3076923076923077,0.0013863376949301272,0.0022911054537316108,0.003,0.0025,0.00025363797040281206,0.22408026755852842,0.1705685618729097
G-做空,negative,True,15,30,0.0005,<30%,★☆☆观望,距Support,near,123,0.0010806431867337136,-0.0028608250449159486,0.3777382991854586,0.22764227642276422,0.7317073170731707,0.0010806431867337136,0.00368958148685486,0.001,0.002,-0.00049940179861319,0.4065040650406504,0.4634146341463415
G-做空,negative,True,15,30,0.0005,<30%,★☆☆观望,距Support,medium,244,0.001507517754791623,-0.00205464171202639,0.7337132045785413,0.38114754098360654,0.5081967213114754,0.001507517754791623,0.00329324980744718,0.003,0.0025,0.0001188418096915798,0.1885245901639344,0.29918032786885246
G-做空,negative,True,15,30,0.0005,<30%,★☆☆观望,距Support,far,61,0.0015465215783946515,-0.0010593033315089509,1.4599421453642278,0.3770491803278688,0.22950819672131148,0.0015465215783946515,0.0015313567098395372,0.002,0.003,0.0007969876556809348,0.29508196721311475,0.0
G-做空,negative,True,15,30,0.0005,<30%,★☆☆观望,距HedgeWall,near,35,0.0010419540600986562,-0.0033158923465738854,0.31423036431663576,0.14285714285714285,0.8,0.0010419540600986562,0.004425370683256925,0.001,0.002,-0.0010116130725464848,0.3142857142857143,0.6571428571428571
G-做空,negative,True,15,30,0.0005,<30%,★☆☆观望,距HedgeWall,medium,64,0.0012432596721359407,-0.0032979014232240736,0.3769850922107044,0.25,0.6875,0.0012432596721359407,0.004737600630018479,0.001,0.002,-0.0005684284973205486,0.421875,0.5
G-做空,negative,True,15,30,0.0005,<30%,★☆☆观望,距HedgeWall,far,615,0.0016480451139156964,-0.0017414890501949473,0.9463425071384799,0.43577235772357725,0.4504065040650406,0.0016480451139156964,0.0030565417505620993,0.003,0.0025,0.0002255432743607091,0.2,0.25365853658536586
G-做空,negative,True,15,30,0.0005,30-50%,★☆☆观望,距Support,near,59,0.0008306136250036218,-0.002034707060703518,0.4082227073593728,0.3050847457627119,0.5084745762711864,0.0008306136250036218,0.004252274161150678,0.002,0.002,-7.733538959916576e-05,0.2711864406779661,0.3220338983050847
G-做空,negative,True,15,30,0.0005,30-50%,★☆☆观望,距Support,medium,224,0.0018142398331169418,-0.0015308870365071795,1.1850905977074901,0.45982142857142855,0.3392857142857143,0.0018142398331169418,0.0023494613385980976,0.003,0.0025,0.00018023802968926517,0.18303571428571427,0.20982142857142858
G-做空,negative,True,15,30,0.0005,30-50%,★☆☆观望,距Support,far,22,0.0006266447572291602,-0.0021042895989362535,0.29779397167858335,0.13636363636363635,0.6363636363636364,0.0006266447572291602,0.0037754777711587967,0.003,0.002,-0.0006406847820518261,0.09090909090909091,0.45454545454545453
G-做空,negative,True,15,30,0.0005,30-50%,★☆☆观望,距HedgeWall,near,82,0.0019770587125881108,-0.0015638444235651031,1.2642297934477402,0.5,0.35365853658536583,0.0019770587125881108,0.002575823178070785,0.003,0.002,0.00043434856666686267,0.17073170731707318,0.24390243902439024
G-做空,negative,True,15,30,0.0005,30-50%,★☆☆观望,距HedgeWall,medium,77,0.0014973662397390196,-0.0010070641507215377,1.4868628166996036,0.4155844155844156,0.16883116883116883,0.0014973662397390196,0.0018347740097263356,0.0025,0.002,0.0005467820693645754,0.3116883116883117,0.14285714285714285
G-做空,negative,True,15,30,0.0005,30-50%,★☆☆观望,距HedgeWall,far,146,0.0012584439963159795,-0.0020569841406197368,0.6117908113461829,0.3493150684931507,0.5342465753424658,0.0012584439963159795,0.004457367497661714,0.001,0.002,-0.00036113201485425727,0.5,0.3424657534246575
G-做空,negative,True,15,30,0.0005,50-70%,★★☆可选,距Support,near,99,0.002049833935651793,-0.0011361724242167199,1.8041574429734586,0.5353535353535354,0.29292929292929293,0.002049833935651793,0.0020708369622865954,0.0025,0.002,0.0009237108626814767,0.3838383838383838,0.1414141414141414
G-做空,negative,True,15,30,0.0005,50-70%,★★☆可选,距Support,medium,47,0.0018669979178075578,-0.0007728918358215191,2.4156005164980114,0.48936170212765956,0.10638297872340426,0.0018669979178075578,0.0012414354221452874,0.003,0.002,0.0008928647923716665,0.1702127659574468,0.10638297872340426
G-做空,negative,True,15,30,0.0005,50-70%,★★☆可选,距Support,far,71,0.0009824276343503256,-0.0012117549248215052,0.8107477958012342,0.15492957746478872,0.29577464788732394,0.0009824276343503256,0.0021723047556007173,0.001,0.002,-0.00021950195530896197,0.4225352112676056,0.18309859154929578
G-做空,negative,True,15,30,0.0005,50-70%,★★☆可选,距HedgeWall,near,85,0.001656108729682634,-0.0010449243901542167,1.5849077170437327,0.35294117647058826,0.08235294117647059,0.001656108729682634,0.001453505814023196,0.0015,0.002,0.0006964974313307137,0.5411764705882353,0.058823529411764705
G-做空,negative,True,15,30,0.0005,50-70%,★★☆可选,距HedgeWall,medium,68,0.0015854374537242763,-0.0005276441893806163,3.0047473006106027,0.3382352941176471,0.058823529411764705,0.0015854374537242763,0.001118065343084812,0.003,0.0025,0.0006802501122331502,0.1323529411764706,0.0
G-做空,negative,True,15,30,0.0005,50-70%,★★☆可选,距HedgeWall,far,64,0.0022958646139774343,-0.003309982181122971,0.6936184209905688,0.53125,0.6875,0.0022958646139774343,0.006263242400217666,0.0025,0.002,0.00013158422368042685,0.40625,0.484375
G-做空,negative,True,15,30,0.0005,70-100%,★★★推荐,距Support,near,305,0.001365827366770595,-0.0009494276411981485,1.4385797374162848,0.4131147540983607,0.34098360655737703,0.001365827366770595,0.0025886751802000597,0.0025,0.002,0.00026322351565387554,0.3081967213114754,0.3081967213114754
G-做空,negative,True,15,30,0.0005,70-100%,★★★推荐,距Support,far,37,0.0014818662807109355,-0.002108221000973141,0.7028989275919915,0.3783783783783784,0.5135135135135135,0.0014818662807109355,0.009182478829495576,0.001,0.002,0.00018918918918918914,0.7297297297297297,0.2702702702702703
G-做空,negative,True,15,30,0.0005,70-100%,★★★推荐,距HedgeWall,near,96,0.0010065737765601135,-0.0007468271028149025,1.3478002776896918,0.16666666666666666,0.21875,0.0010065737765601135,0.0016637805334966244,0.001,0.002,0.00010247686573414733,0.40625,0.09375
G-做空,negative,True,15,30,0.0005,70-100%,★★★推荐,距HedgeWall,medium,90,0.0013844486913926735,-0.0007914574186875152,1.7492396415823912,0.34444444444444444,0.37777777777777777,0.0013844486913926735,0.0025725953492988234,0.003,0.002,0.00035617476780935517,0.3,0.37777777777777777
G-做空,negative,True,15,30,0.0005,70-100%,★★★推荐,距HedgeWall,far,157,0.0023617768261569106,-0.0014484932408590034,1.6305059350890034,0.5987261146496815,0.43312101910828027,0.0023617768261569106,0.0032906525917962125,0.002,0.002,0.0003917903751784154,0.5222929936305732,0.3375796178343949
G-做空,negative,True,15,30,0.0005,>100%,★★★推荐,距Support,near,197,0.0010891992037787954,-0.0018693397033763312,0.5826652062284478,0.3401015228426396,0.48223350253807107,0.0010891992037787954,0.0031179875522436644,0.003,0.002,-0.00033233536565134683,0.18274111675126903,0.4263959390862944
G-做空,negative,True,15,30,0.0005,>100%,★★★推荐,距Support,medium,396,0.0016572657320985673,-0.0013055328263272621,1.2694171289134135,0.4217171717171717,0.35858585858585856,0.0016572657320985673,0.0028028829986588635,0.003,0.002,0.0003511348500288075,0.2803030303030303,0.32323232323232326
G-做空,negative,True,15,30,0.0005,>100%,★★★推荐,距Support,far,430,0.0022849896628472626,-0.001464873439199585,1.559854661639434,0.5697674418604651,0.36511627906976746,0.0022849896628472626,0.0027929129474491927,0.003,0.0025,0.0007148460264142028,0.3116279069767442,0.23953488372093024
G-做空,negative,True,15,30,0.0005,>100%,★★★推荐,距HedgeWall,near,49,0.0019179637938122754,-0.0014044134060868755,1.3656689586553492,0.4897959183673469,0.16326530612244897,0.0019179637938122754,0.0017561884736691524,0.003,0.002,0.0008745473447247279,0.30612244897959184,0.12244897959183673
G-做空,negative,True,15,30,0.0005,>100%,★★★推荐,距HedgeWall,medium,215,0.002262607811186448,-0.0009146760875864551,2.473671108158916,0.5534883720930233,0.2837209302325581,0.002262607811186448,0.0022424403256244376,0.003,0.002,0.0008940563254278902,0.3674418604651163,0.2372093023255814
G-做空,negative,True,15,30,0.0005,>100%,★★★推荐,距HedgeWall,far,759,0.0017798005257759026,-0.0016095890929518938,1.1057483761348375,0.4426877470355731,0.4281949934123847,0.0017798005257759026,0.003281722161270809,0.003,0.002,0.00019118678952486206,0.23978919631093545,0.37417654808959155
G-做空,negative,True,15,30,0.001,<30%,★☆☆观望,距Support,near,91,0.0012753941415404348,-0.00291144346859124,0.438062478388962,0.24175824175824176,0.6813186813186813,0.0012753941415404348,0.0034128550801549714,0.001,0.002,-0.0003336813813526389,0.43956043956043955,0.4065934065934066
G-做空,negative,True,15,30,0.001,<30%,★☆☆观望,距Support,medium,170,0.0013026663579126093,-0.0022618829345686688,0.5759212106001508,0.3941176470588235,0.5529411764705883,0.0013026663579126093,0.0034185665850591557,0.003,0.0025,1.5801550869934487e-05,0.18235294117647058,0.3411764705882353
G-做空,negative,True,15,30,0.001,<30%,★☆☆观望,距Support,far,31,0.001748143609923902,-0.001112327412691051,1.5716088536329627,0.3870967741935484,0.12903225806451613,0.001748143609923902,0.0013576290919195323,0.003,0.003,0.000786593254884084,0.06451612903225806,0.0
G-做空,negative,True,15,30,0.001,<30%,★☆☆观望,距HedgeWall,near,27,0.0010822971720764233,-0.0033217858931301135,0.3258178603006157,0.1111111111111111,0.8518518518518519,0.0010822971720764233,0.004425370683256925,0.001,0.002,-0.001,0.3333333333333333,0.6666666666666666
G-做空,negative,True,15,30,0.001,<30%,★☆☆观望,距HedgeWall,medium,46,0.0009961579661507737,-0.0035820256296352016,0.27809906157824554,0.1956521739130435,0.7391304347826086,0.0009961579661507737,0.005623527006725396,0.001,0.002,-0.0009028461604326064,0.30434782608695654,0.6086956521739131
G-做空,negative,True,15,30,0.001,<30%,★☆☆观望,距HedgeWall,far,446,0.0017600761839908375,-0.0018057034696103472,0.9747315733798996,0.45739910313901344,0.4641255605381166,0.0017600761839908375,0.003223365190293559,0.003,0.0035,0.00018558746071838697,0.21748878923766815,0.11883408071748879
G-做空,negative,True,15,30,0.001,30-50%,★☆☆观望,距Support,near,37,0.0007938899874300217,-0.003640873991272144,0.21804928963021641,0.24324324324324326,0.7027027027027027,0.0007938899874300217,0.004566438117725281,0.002,0.002,-0.0004136971363236361,0.21621621621621623,0.4864864864864865
G-做空,negative,True,15,30,0.001,30-50%,★☆☆观望,距Support,medium,161,0.001907947567668791,-0.0015031439632746408,1.2693046137192836,0.4720496894409938,0.32298136645962733,0.001907947567668791,0.0022541480389514754,0.003,0.002,0.00026318994729542715,0.18633540372670807,0.2732919254658385
G-做空,negative,True,15,30,0.001,30-50%,★☆☆观望,距Support,far,12,0.00031899253703831343,-0.003415826687958435,0.09338662823931747,0.0,0.8333333333333334,0.00031899253703831343,0.004546241821664607,0.001,0.002,-0.0014002278094452523,0.16666666666666666,0.75
G-做空,negative,True,15,30,0.001,30-50%,★☆☆观望,距HedgeWall,near,54,0.0021560602347656293,-0.0013017302538703432,1.6563033918549306,0.5555555555555556,0.37037037037037035,0.0021560602347656293,0.002422627813253954,0.0025,0.0025,0.0005274179138024997,0.3148148148148148,0.16666666666666666
G-做空,negative,True,15,30,0.001,30-50%,★☆☆观望,距HedgeWall,medium,53,0.0014973662397390196,-0.001045636694718638,1.432013860360872,0.41509433962264153,0.16981132075471697,0.0014973662397390196,0.0018830294044599977,0.002,0.0025,0.0005667255858255914,0.39622641509433965,0.03773584905660377
G-做空,negative,True,15,30,0.001,30-50%,★☆☆观望,距HedgeWall,far,103,0.0011457537670995289,-0.0022642230371634187,0.5060251345799,0.32038834951456313,0.5728155339805825,0.0011457537670995289,0.004754259692570324,0.001,0.002,-0.0004030281262083885,0.4854368932038835,0.3592233009708738
G-做空,negative,True,15,30,0.001,50-70%,★★☆可选,距Support,near,65,0.0024555648996375545,-0.0013523818602101743,1.815733390017472,0.6,0.35384615384615387,0.0024555648996375545,0.002943905411299909,0.0015,0.0035,0.0009752991756808209,0.8153846153846154,0.046153846153846156
G-做空,negative,True,15,30,0.001,50-70%,★★☆可选,距Support,medium,19,0.002348031037942611,-0.0005819598388326306,4.03469600694885,0.5789473684210527,0.10526315789473684,0.002348031037942611,0.0008835963647272518,0.002,0.002,0.000874822322544485,0.5789473684210527,0.10526315789473684
G-做空,negative,True,15,30,0.001,50-70%,★★☆可选,距Support,far,36,0.0012530490773517006,-0.0005170969421881031,2.423238226954902,0.2222222222222222,0.25,0.0012530490773517006,0.0026891537652221887,0.0025,0.002,0.00013662163501102512,0.19444444444444445,0.25
G-做空,negative,True,15,30,0.001,50-70%,★★☆可选,距HedgeWall,near,38,0.001959446108164268,-0.0011354734278872813,1.7256644321568242,0.47368421052631576,0.02631578947368421,0.001959446108164268,0.0014577566992723544,0.0015,0.002,0.0009493403843137281,0.7105263157894737,0.0
G-做空,negative,True,15,30,0.001,50-70%,★★☆可选,距HedgeWall,medium,30,0.0017513717292012986,-0.00033540936275166947,5.221594635382853,0.36666666666666664,0.0,0.0017513717292012986,0.0006041008008026609,0.0015,0.002,0.0009499652332340337,0.5666666666666667,0.0
G-做空,negative,True,15,30,0.001,50-70%,★★☆可选,距HedgeWall,far,52,0.002537922202838558,-0.0031001449669447144,0.8186462987696206,0.5576923076923077,0.6346153846153846,0.002537922202838558,0.005936217608472421,0.0025,0.002,0.00043518667562707957,0.46153846153846156,0.4423076923076923
G-做空,negative,True,15,30,0.001,70-100%,★★★推荐,距Support,near,210,0.0019153737359535333,-0.0010443647704978915,1.8340083752924718,0.49523809523809526,0.3619047619047619,0.0019153737359535333,0.0025969369246887832,0.0025,0.0035,0.0004726735852076446,0.38571428571428573,0.14285714285714285
G-做空,negative,True,15,30,0.001,70-100%,★★★推荐,距Support,far,28,0.0014616462697828114,-0.002553202873581802,0.572475569766345,0.39285714285714285,0.5714285714285714,0.0014616462697828114,0.005799282927220166,0.001,0.002,0.00025,0.75,0.25
G-做空,negative,True,15,30,0.001,70-100%,★★★推荐,距HedgeWall,near,50,0.0011371532365349805,-0.0007710094048997368,1.474888930418245,0.3,0.22,0.0011371532365349805,0.0017725274179115178,0.003,0.002,0.00043326986719351097,0.22,0.18
