signal,gamma,is_short,lb,hz,th,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02
G-做空,negative,True,30,30,0.0015,距Support,medium,644,0.0015590173958672877,-0.0014807269616338402,1.052872971359326,0.40993788819875776,0.36335403726708076
G-做空,negative,True,30,30,0.0015,距Support,far,420,0.0020352414802103412,-0.0014615766341245255,1.3924972749919726,0.5119047619047619,0.4095238095238095
G-做空,negative,True,30,30,0.002,距Support,near,470,0.0015696310981883242,-0.0020327639050244533,0.7721659629574356,0.4276595744680851,0.5042553191489362
G-做空,negative,True,30,30,0.002,距Support,medium,494,0.0015516235616276045,-0.001506911267405341,1.0296714844393267,0.4008097165991903,0.3785425101214575
G-做空,negative,True,30,30,0.002,距Support,far,328,0.0020302335205169336,-0.0017510875906753798,1.1594128879263483,0.5060975609756098,0.46646341463414637
G-做空,negative,True,5,5,0.0005,距Resistance,near,350,0.0005108042071612707,-0.00047463481495504413,1.0762046758193504,0.045714285714285714,0.054285714285714284
G-做空,negative,True,5,5,0.0005,距Resistance,medium,545,0.0006055921773482089,-0.0005272338899918956,1.1486214919862563,0.05137614678899083,0.04220183486238532
G-做空,negative,True,5,5,0.0005,距Resistance,far,1001,0.0006254650228695289,-0.0007089737754806608,0.8822117890686215,0.09290709290709291,0.11388611388611389
G-做空,negative,True,5,5,0.001,距Resistance,near,137,0.0006283675656629051,-0.0005817941579533723,1.0800513499024604,0.051094890510948905,0.10948905109489052
G-做空,negative,True,5,5,0.001,距Resistance,medium,251,0.0006055921773482089,-0.0006491558003631708,0.932891883596218,0.09163346613545817,0.055776892430278883
G-做空,negative,True,5,5,0.001,距Resistance,far,570,0.0006908627359919284,-0.0007728258706130946,0.8939435935857795,0.12982456140350876,0.14035087719298245
G-做空,negative,True,5,5,0.0015,距Resistance,near,54,0.0008336237373083015,-0.0005996421294316853,1.3902020828629467,0.037037037037037035,0.16666666666666666
G-做空,negative,True,5,5,0.0015,距Resistance,medium,112,0.0006640585974612387,-0.0007375015191640469,0.9004165824823585,0.13392857142857142,0.05357142857142857
G-做空,negative,True,5,5,0.0015,距Resistance,far,309,0.0007915303312069085,-0.0008681576067788969,0.9117357551513064,0.1650485436893204,0.1779935275080906
G-做空,negative,True,5,5,0.002,距Resistance,near,28,0.0008336237373083015,-0.0005664714161774311,1.4716077696093186,0.03571428571428571,0.17857142857142858
G-做空,negative,True,5,5,0.002,距Resistance,medium,52,0.000721063598882955,-0.0008131944290126311,0.8867050402183153,0.17307692307692307,0.038461538461538464
G-做空,negative,True,5,5,0.002,距Resistance,far,149,0.0008634139691290673,-0.0011635877237713118,0.7420273963794072,0.20134228187919462,0.2751677852348993
G-做空,negative,True,5,10,0.0005,距Resistance,near,350,0.00073556976648396,-0.0007265672550410675,1.0123904722934198,0.14857142857142858,0.11714285714285715
G-做空,negative,True,5,10,0.0005,距Resistance,medium,545,0.0008939195532196759,-0.0007689654503076065,1.1624963811600177,0.14311926605504588,0.14862385321100918
G-做空,negative,True,5,10,0.0005,距Resistance,far,1001,0.000947973266847661,-0.0010349880930572977,0.9159267369418718,0.1998001998001998,0.21978021978021978
G-做空,negative,True,5,10,0.001,距Resistance,near,137,0.00092179530467054,-0.000867478964739753,1.0626140138707365,0.2116788321167883,0.17518248175182483
G-做空,negative,True,5,10,0.001,距Resistance,medium,251,0.000919159332037227,-0.0009487426186187318,0.9688184276736984,0.1553784860557769,0.16733067729083664
G-做空,negative,True,5,10,0.001,距Resistance,far,570,0.0010195139763873558,-0.0011500723125029688,0.8864781503769347,0.25087719298245614,0.26666666666666666
G-做空,negative,True,5,10,0.0015,距Resistance,near,54,0.0012367718142667727,-0.0008274588011011486,1.494662710241195,0.25925925925925924,0.24074074074074073
G-做空,negative,True,5,10,0.0015,距Resistance,medium,112,0.0009398161505783697,-0.0009611906377839611,0.9777624891823015,0.17857142857142858,0.21428571428571427
G-做空,negative,True,5,10,0.0015,距Resistance,far,309,0.0011783559577677224,-0.0013391689170911788,0.8799158513380375,0.29449838187702265,0.3365695792880259
G-做空,negative,True,5,10,0.002,距Resistance,near,28,0.0015477893909590047,-0.0007014337391879465,2.206608129159696,0.32142857142857145,0.2857142857142857
G-做空,negative,True,5,10,0.002,距Resistance,medium,52,0.0009811981915534111,-0.0010838902415875652,0.9052560433759955,0.25,0.21153846153846154
G-做空,negative,True,5,10,0.002,距Resistance,far,149,0.0013210903175786357,-0.001680814020037209,0.7859824476888824,0.33557046979865773,0.4429530201342282
G-做空,negative,True,5,15,0.0005,距Resistance,near,350,0.000904563702014308,-0.0008737884910863163,1.035220435199062,0.2057142857142857,0.18857142857142858
G-做空,negative,True,5,15,0.0005,距Resistance,medium,545,0.0010936773903289212,-0.0009487426186187318,1.1527651112808646,0.24770642201834864,0.21651376146788992
G-做空,negative,True,5,15,0.0005,距Resistance,far,1001,0.001184660222674165,-0.0012033944637912517,0.9844321694334001,0.2897102897102897,0.2887112887112887
G-做空,negative,True,5,15,0.001,距Resistance,near,137,0.0011455562028190153,-0.0010281755926931512,1.1141639725354726,0.26277372262773724,0.25547445255474455
G-做空,negative,True,5,15,0.001,距Resistance,medium,251,0.0010875419016915771,-0.0010882180053356225,0.999378705699841,0.250996015936255,0.23904382470119523
G-做空,negative,True,5,15,0.001,距Resistance,far,570,0.001314530846622221,-0.0013347160301275924,0.9848767954757824,0.3280701754385965,0.3298245614035088
G-做空,negative,True,5,15,0.0015,距Resistance,near,54,0.0016702528334427353,-0.0009215604178122686,1.8124181563785253,0.35185185185185186,0.2962962962962963
G-做空,negative,True,5,15,0.0015,距Resistance,medium,112,0.001024985865642112,-0.0011888654221607659,0.8621546615252698,0.24107142857142858,0.2857142857142857
G-做空,negative,True,5,15,0.0015,距Resistance,far,309,0.0013844681372003364,-0.001573777200692708,0.8797103786933461,0.3656957928802589,0.40129449838187703
G-做空,negative,True,5,15,0.002,距Resistance,near,28,0.0017783539913067297,-0.0007014337391879465,2.5353128769732964,0.42857142857142855,0.2857142857142857
G-做空,negative,True,5,15,0.002,距Resistance,medium,52,0.0011270103758975226,-0.001227255302310574,0.9183177891150126,0.28846153846153844,0.3269230769230769
G-做空,negative,True,5,15,0.002,距Resistance,far,149,0.0013844681372003364,-0.001958667489204167,0.7068418426462291,0.38926174496644295,0.4966442953020134
G-做空,negative,True,5,30,0.0005,距Resistance,near,350,0.0013500007896161733,-0.0013123970601690064,1.028652707773,0.3485714285714286,0.3457142857142857
G-做空,negative,True,5,30,0.0005,距Resistance,medium,544,0.0016502077131392992,-0.001378911031194047,1.1967470531513023,0.43014705882352944,0.37683823529411764
G-做空,negative,True,5,30,0.0005,距Resistance,far,1001,0.001727177381563337,-0.0017569275344450055,0.9830669436852635,0.45354645354645357,0.44555444555444557
G-做空,negative,True,5,30,0.001,距Resistance,near,137,0.0017630635184249545,-0.001531659907194207,1.151080282341951,0.40875912408759124,0.3795620437956204
G-做空,negative,True,5,30,0.001,距Resistance,medium,251,0.0016619183285849187,-0.0016213717905086374,1.0250075512067232,0.4262948207171315,0.4103585657370518
G-做空,negative,True,5,30,0.001,距Resistance,far,570,0.001792286993322974,-0.0019977227670485093,0.8971650235387506,0.45789473684210524,0.5
G-做空,negative,True,5,30,0.0015,距Resistance,near,54,0.0021666571963195424,-0.0015445614410499672,1.4027653020048751,0.5555555555555556,0.4444444444444444
G-做空,negative,True,5,30,0.0015,距Resistance,medium,112,0.0016497486926653976,-0.001742941003945592,0.9465315744656706,0.375,0.4642857142857143
G-做空,negative,True,5,30,0.0015,距Resistance,far,309,0.0018506728821723513,-0.002447823685225435,0.7560482780449571,0.4886731391585761,0.5728155339805825
G-做空,negative,True,5,30,0.002,距Resistance,near,28,0.0020375517330071466,-0.0019510734022827798,1.044323463496138,0.5,0.5
G-做空,negative,True,5,30,0.002,距Resistance,medium,52,0.0016904018993232112,-0.0021691325274180028,0.7792985804031799,0.4230769230769231,0.5769230769230769
G-做空,negative,True,5,30,0.002,距Resistance,far,149,0.0017417607372354406,-0.0029734851402775505,0.5857640630660295,0.4697986577181208,0.6308724832214765
G-做空,negative,True,10,5,0.0005,距Resistance,near,426,0.0004947482690821868,-0.00047320123023320015,1.0455346213668295,0.0539906103286385,0.0539906103286385
G-做空,negative,True,10,5,0.0005,距Resistance,medium,669,0.0005936817865624081,-0.0005237206199524357,1.1335848999344846,0.05680119581464873,0.053811659192825115
G-做空,negative,True,10,5,0.0005,距Resistance,far,1220,0.0006422289895149165,-0.0006671147341919486,0.9626964547452618,0.09754098360655737,0.10081967213114754
G-做空,negative,True,10,5,0.001,距Resistance,near,216,0.000596053763049797,-0.0005088237309877328,1.1714346771773645,0.06481481481481481,0.06481481481481481
G-做空,negative,True,10,5,0.001,距Resistance,medium,427,0.0006041667922208958,-0.0005590734329500214,1.0806573101371202,0.0702576112412178,0.0468384074941452
G-做空,negative,True,10,5,0.001,距Resistance,far,842,0.000670589815875072,-0.0007309868983103512,0.917375971341094,0.10688836104513064,0.12232779097387174
G-做空,negative,True,10,5,0.0015,距Resistance,near,117,0.0006563828326464382,-0.0006506307088740466,1.008840842729889,0.07692307692307693,0.09401709401709402
G-做空,negative,True,10,5,0.0015,距Resistance,medium,241,0.0006457969632455001,-0.0006086152195986098,1.0610923658324092,0.0954356846473029,0.04979253112033195
G-做空,negative,True,10,5,0.0015,距Resistance,far,557,0.0006999926161116121,-0.0008322708060094295,0.8410635229030025,0.11669658886894076,0.15798922800718132
G-做空,negative,True,10,5,0.002,距Resistance,near,65,0.0008627081150662358,-0.0006114878789014092,1.410834367831077,0.1076923076923077,0.1076923076923077
G-做空,negative,True,10,5,0.002,距Resistance,medium,123,0.0006685874091255966,-0.0006491558003631708,1.0299336596107664,0.15447154471544716,0.032520325203252036
G-做空,negative,True,10,5,0.002,距Resistance,far,368,0.0007538332710051306,-0.0009174833412897918,0.8216315622095078,0.14130434782608695,0.20380434782608695
G-做空,negative,True,10,10,0.0005,距Resistance,near,426,0.0007265387662026416,-0.000718600692584539,1.011046571065152,0.14788732394366197,0.12910798122065728
G-做空,negative,True,10,10,0.0005,距Resistance,medium,669,0.0008129450687797363,-0.0007358606409361724,1.104754111791461,0.16741405082212257,0.14648729446935724
G-做空,negative,True,10,10,0.0005,距Resistance,far,1220,0.001008857620419138,-0.0009311609192960205,1.083440680888818,0.20901639344262296,0.19836065573770492
G-做空,negative,True,10,10,0.001,距Resistance,near,216,0.0008482758058482637,-0.0008022082093746068,1.0574259848444716,0.18055555555555555,0.1574074074074074
G-做空,negative,True,10,10,0.001,距Resistance,medium,427,0.0008437140291562641,-0.0007698448478059163,1.0959533360012441,0.18266978922716628,0.1405152224824356
G-做空,negative,True,10,10,0.001,距Resistance,far,842,0.0009990497779357947,-0.001034156138239902,0.9660531335588675,0.22446555819477435,0.23159144893111638
G-做空,negative,True,10,10,0.0015,距Resistance,near,117,0.0009499327763225931,-0.0009058321886276236,1.0486851629348521,0.2222222222222222,0.1623931623931624
G-做空,negative,True,10,10,0.0015,距Resistance,medium,241,0.000919159332037227,-0.0008225263352066369,1.1174831646044667,0.21161825726141079,0.1950207468879668
G-做空,negative,True,10,10,0.0015,距Resistance,far,557,0.0010230549507258327,-0.001153216698816569,0.8871315788053467,0.24057450628366248,0.27827648114901254
G-做空,negative,True,10,10,0.002,距Resistance,near,65,0.0014151351203774796,-0.0007937028925397462,1.7829532104251642,0.3076923076923077,0.15384615384615385
G-做空,negative,True,10,10,0.002,距Resistance,medium,123,0.000982798010816826,-0.0009694626660667616,1.0137553979300387,0.21951219512195122,0.21951219512195122
G-做空,negative,True,10,10,0.002,距Resistance,far,368,0.0010654187283478853,-0.0013501506977773295,0.7891109711692325,0.26358695652173914,0.33967391304347827
G-做空,negative,True,10,15,0.0005,距Resistance,near,426,0.0009132592231224657,-0.0008079054426273382,1.1304036028678222,0.19953051643192488,0.17370892018779344
G-做空,negative,True,10,15,0.0005,距Resistance,medium,669,0.001080925592581494,-0.0008556960099700087,1.2632121454199363,0.2600896860986547,0.21225710014947682
G-做空,negative,True,10,15,0.0005,距Resistance,far,1220,0.0012249897917518248,-0.0011200141096483953,1.0937271068275956,0.2983606557377049,0.26721311475409837
G-做空,negative,True,10,15,0.001,距Resistance,near,216,0.0010690958571787077,-0.0008940798739491778,1.1957498298854208,0.24074074074074073,0.2037037037037037
G-做空,negative,True,10,15,0.001,距Resistance,medium,427,0.0010712868668165533,-0.000869974879099041,1.231399770906022,0.2646370023419204,0.21311475409836064
G-做空,negative,True,10,15,0.001,距Resistance,far,842,0.0012312958628236056,-0.001260083504329356,0.9771541795390205,0.3016627078384798,0.29334916864608074
G-做空,negative,True,10,15,0.0015,距Resistance,near,117,0.00132344046613851,-0.0009225380509746641,1.4345646390848499,0.29914529914529914,0.2222222222222222
G-做空,negative,True,10,15,0.0015,距Resistance,medium,241,0.0010673794624700447,-0.0009009660525634553,1.18470552739818,0.27800829875518673,0.2572614107883817
G-做空,negative,True,10,15,0.0015,距Resistance,far,557,0.0012748454306896362,-0.0013974754302552809,0.9122489047673321,0.3052064631956912,0.3303411131059246
G-做空,negative,True,10,15,0.002,距Resistance,near,65,0.0016610430338147065,-0.0008494746151196552,1.9553768932585884,0.4461538461538462,0.18461538461538463
G-做空,negative,True,10,15,0.002,距Resistance,medium,123,0.0011247543834554585,-0.0011459256146122035,0.9815247771000305,0.2845528455284553,0.2926829268292683
G-做空,negative,True,10,15,0.002,距Resistance,far,368,0.0012727659519647303,-0.0017197249309120898,0.7400985640707634,0.3233695652173913,0.4048913043478261
G-做空,negative,True,10,30,0.0005,距Resistance,near,426,0.0013416545184181594,-0.0012991708891445333,1.0327005705166319,0.3427230046948357,0.33098591549295775
G-做空,negative,True,10,30,0.0005,距Resistance,medium,667,0.0016746636841703639,-0.0013349659406867692,1.2544617305433563,0.43478260869565216,0.37031484257871067
G-做空,negative,True,10,30,0.0005,距Resistance,far,1220,0.0017822148935042505,-0.0017436935120765816,1.022091830451209,0.45819672131147543,0.44426229508196724
G-做空,negative,True,10,30,0.001,距Resistance,near,216,0.0015514933315642896,-0.0015659676305451787,0.9907569615753488,0.37037037037037035,0.375
G-做空,negative,True,10,30,0.001,距Resistance,medium,427,0.0016978823926432783,-0.001404107164110254,1.2092256460490194,0.45433255269320844,0.3840749414519906
G-做空,negative,True,10,30,0.001,距Resistance,far,842,0.001739434786814304,-0.0018683386407314885,0.9310061617808663,0.4477434679334917,0.47624703087885983
G-做空,negative,True,10,30,0.0015,距Resistance,near,117,0.001812974169504392,-0.001531659907194207,1.183666270161445,0.4444444444444444,0.358974358974359
G-做空,negative,True,10,30,0.0015,距Resistance,medium,241,0.0018648234082292688,-0.0017136864721078837,1.0881940416647407,0.47717842323651455,0.43983402489626555
